RSN,Vs30,EQID,Magnitude,Rjb,Lowest Usable Freq - Ave. Component (Hz),Tp,Duration_5_75,Duration_5_95
16056,760.0,1130.0,3.71,129.32,0.2625,-999.0,18.189920499543447,29.44454798197755
16057,480.79,1130.0,3.71,22.17,0.325,-999.0,3.35605091580913,8.964304182103245
16058,652.29,1130.0,3.71,23.01,0.425,-999.0,5.841094461418654,11.61653259262475
16059,422.0,1130.0,3.71,38.59,0.4125,-999.0,8.70886132845827,16.86305629835005
16060,385.47,1130.0,3.71,62.14,0.3875,-999.0,9.884270104472716,15.9048653625092
16061,584.0,1130.0,3.71,53.24,1.625,-999.0,9.356842724823931,13.01688380678545
16062,560.63,1130.0,3.71,62.77,0.875,-999.0,9.449472640033001,14.33632300995275
16063,433.15,1130.0,3.71,73.83,0.55,-999.0,8.87954406797974,17.912144276913097
16064,437.0,1130.0,3.71,51.49,1.2,-999.0,9.514885267401695,14.06619314287655
16065,719.52,1130.0,3.71,60.95,2.0,-999.0,5.65833954784776,9.236646171365285
16066,504.27,1130.0,3.71,63.98,0.5125,-999.0,10.6073692203403,14.824099259745449
16067,690.97,1130.0,3.71,58.31,1.075,-999.0,9.700935970979295,14.30569255266255
16068,635.15,1130.0,3.71,58.88,1.175,-999.0,3.4359423643990246,7.2490440509342555
16069,429.01,1130.0,3.71,60.62,0.5125,-999.0,10.391187997321,14.8916404260261
16070,402.6,1130.0,3.71,74.22,0.675,-999.0,11.7815617310459,16.6012846664989
16071,391.55,1130.0,3.71,50.98,0.125,-999.0,4.4771420568510045,9.162969459464325
16072,723.35,1130.0,3.71,55.42,1.375,-999.0,6.679038709341979,12.111960142716
16073,432.0,1130.0,3.71,47.06,1.075,-999.0,11.49470415547745,17.3786612709991
16074,376.0,1130.0,3.71,52.21,0.3,-999.0,10.115827243812875,15.6458842652109
16075,535.12,1130.0,3.71,62.32,0.875,-999.0,4.57357809742892,9.46621916182096
16076,710.29,1130.0,3.71,43.7,0.3,-999.0,4.262606794188315,9.315039099288125
16077,760.0,1130.0,3.71,71.74,0.9875,-999.0,11.6181184427728,27.6622897505954
16078,760.0,1130.0,3.71,93.29,2.25,-999.0,11.37090879992815,16.5801581247055
16079,627.87,1130.0,3.71,55.75,0.65,-999.0,9.729332954489884,19.970434346065147
16080,560.63,1130.0,3.71,110.46,0.9375,-999.0,18.21908379107855,95.18124335390345
16081,560.63,1130.0,3.71,54.81,0.2,-999.0,15.54098804105215,25.92540007989855
16082,360.27,1130.0,3.71,10.92,0.1625,-999.0,2.2754604770400952,7.16740445761857
16083,760.0,1131.0,3.58,61.46,0.5625,-999.0,10.27297969316103,17.572158548196448
16084,511.0,1131.0,3.58,131.53,1.15,-999.0,9.410474726846745,17.1950913329448
16085,356.0,1131.0,3.58,48.98,0.4625,-999.0,10.21988331998851,16.409775203032652
16086,341.0,1131.0,3.58,10.92,0.425,-999.0,3.17645126905776,4.75623336861763
16087,399.9,1131.0,3.58,34.87,0.8375,-999.0,2.032610413668825,8.354581471631604
16088,796.0,1131.0,3.58,96.91,1.0,-999.0,9.983989397341084,14.76929087508775
16089,500.0,1131.0,3.58,73.38,1.5,-999.0,10.5570833413486,19.271566034808203
16090,524.0,1131.0,3.58,64.78,0.55,-999.0,7.260760572608589,12.736854359802251
16091,619.0,1131.0,3.58,83.87,0.4625,-999.0,10.619614640459549,18.1793779259492
16092,652.2,1131.0,3.58,50.73,0.9625,-999.0,4.932272222091525,9.580023780837724
16093,927.0,1131.0,3.58,107.19,0.6625,-999.0,5.30376902700644,10.4254129520043
16094,1464.0,1131.0,3.58,226.82,1.25,-999.0,30.32420417686165,43.14849219248215
16095,392.7,1131.0,3.58,48.92,1.25,-999.0,2.385285796102005,9.24450112859856
16096,370.0,1131.0,3.58,97.73,0.6625,-999.0,3.9473922020467054,12.6109505436273
16097,396.06,1131.0,3.58,43.19,0.7875,-999.0,6.073906974462226,11.8127501362386
16098,576.04,1131.0,3.58,19.39,0.725,-999.0,3.4906099949448,6.911704922721805
16099,361.0,1131.0,3.58,46.51,0.5125,-999.0,4.66048368364388,10.067011418037325
16100,611.0,1131.0,3.58,92.09,1.375,-999.0,10.39850909718442,19.8903278903251
16101,559.0,1131.0,3.58,76.74,1.75,-999.0,10.43952491093825,15.71539064701985
16102,726.0,1131.0,3.58,128.08,0.5875,-999.0,18.208768086528103,28.1831983684425
16103,655.67,1131.0,3.58,91.45,0.4375,-999.0,6.941176476475325,14.0833048315173
16104,388.0,1131.0,3.58,70.82,0.6375,-999.0,10.923386120203855,69.86579377353615
16105,389.87,1131.0,3.58,82.33,1.375,-999.0,10.978222671839767,85.77396817883334
16106,680.05,1131.0,3.58,137.14,0.675,-999.0,15.95255088990665,27.49211083481415
16107,365.0,1131.0,3.58,67.05,1.375,-999.0,12.3482388728498,99.0492918257894
16108,1188.0,1131.0,3.58,101.22,0.8625,-999.0,10.85368720448645,56.54726154772525
16109,338.28,1131.0,3.58,60.75,0.55,-999.0,3.434465501156465,12.2381147732901
16110,335.43,1131.0,3.58,52.47,0.575,-999.0,4.107892807113865,126.81626086141449
16111,244.0,1131.0,3.58,5.7,0.4375,-999.0,1.735487735414048,6.3807779119476
16112,760.0,1131.0,3.58,104.1,1.05,-999.0,14.2212473132675,22.927527932324452
16113,419.0,1131.0,3.58,114.14,0.5125,-999.0,104.1985114913594,155.92469484255201
16114,489.0,1131.0,3.58,135.56,1.0375,-999.0,22.236635902058353,113.310077725816
16115,416.52,1131.0,3.58,178.27,0.775,-999.0,28.354208907034952,92.03097965701305
16116,388.68,1131.0,3.58,64.43,0.8375,-999.0,9.67215385698257,96.85577124190445
16117,417.99,1131.0,3.58,16.15,0.45,-999.0,3.959580838049755,10.58716939302489
16118,346.0,1131.0,3.58,47.53,0.425,-999.0,38.5163553976439,133.21383460842452
16119,465.0,1131.0,3.58,54.5,0.4,-999.0,5.971423180611465,8.17927833668654
16120,529.99,1131.0,3.58,127.02,0.9125,-999.0,12.3870644069272,70.0925340217854
16121,372.0,1131.0,3.58,116.2,0.5375,-999.0,11.25289994721931,19.72562013796675
16122,360.0,1131.0,3.58,31.37,0.5375,-999.0,5.79649209671427,77.89405116484994
16123,360.0,1131.0,3.58,31.36,0.45,-999.0,3.76237126794416,11.1040729760171
16124,278.64,1131.0,3.58,99.67,0.7875,-999.0,25.2970324801057,118.377938247998
16125,355.87,1131.0,3.58,36.38,0.5875,-999.0,7.273561621878865,12.7703093830395
16126,253.0,1131.0,3.58,113.95,0.7125,-999.0,10.9728086743693,20.7676210874989
16127,393.0,1131.0,3.58,48.44,0.6,-999.0,9.84741178259437,106.9705640128685
16128,420.96,1131.0,3.58,65.69,0.725,-999.0,7.709662937955885,21.1937109450608
16129,439.0,1131.0,3.58,116.07,0.6,-999.0,11.62300123411066,53.731850906355604
16130,827.0,1131.0,3.58,121.27,0.8,-999.0,7.4238180397290545,15.77711789138715
16131,499.0,1131.0,3.58,21.2,0.4,-999.0,2.48420307410517,5.396666397850105
16132,750.25,1131.0,3.58,150.95,0.9375,-999.0,23.3096378601253,39.38435981741565
16133,302.09,1131.0,3.58,70.4,0.85,-999.0,5.23899081817705,15.20025967092535
16134,698.72,1131.0,3.58,31.2,0.6375,-999.0,5.49034948477956,9.827288651316774
16135,586.0,1131.0,3.58,85.42,0.9375,-999.0,13.80134876094915,23.966635588237253
16136,405.0,1131.0,3.58,123.48,0.6875,-999.0,16.90649197330555,69.70588403508654
16137,374.5,1131.0,3.58,85.72,0.775,-999.0,8.80442112973304,21.78534282881525
16138,473.25,1132.0,3.64,32.01,1.375,-999.0,3.9271479061834746,23.56178654603675
16139,505.97,1132.0,3.64,27.67,1.0,-999.0,6.45844582047868,18.6196711157723
16140,424.54,1132.0,3.64,28.49,0.475,-999.0,5.001679445599315,26.67179702330265
16141,373.3,1132.0,3.64,34.41,0.5,-999.0,8.1284025381487,31.66861818731255
16142,423.11,1132.0,3.64,33.57,0.9625,-999.0,5.386985044180079,61.96887349642225
16143,347.0,1132.0,3.64,100.21,0.5125,-999.0,10.00112611032789,64.0599419885701
16144,348.0,1132.0,3.64,142.6,0.4875,-999.0,19.177352214899997,31.725481739286348
16145,356.0,1132.0,3.64,170.12,0.3875,-999.0,18.1641134018398,31.77364251572375
16146,265.59,1132.0,3.64,66.15,0.6125,-999.0,8.596683522188565,72.37758107505084
16147,652.2,1132.0,3.64,148.01,0.675,-999.0,16.37974732040485,25.911423649638202
16148,927.0,1132.0,3.64,82.25,0.55,-999.0,10.502980259021726,16.8265369063086
16149,505.0,1132.0,3.64,55.54,0.6,-999.0,10.21603033979845,16.267171217015502
16150,434.29,1132.0,3.64,56.24,0.475,-999.0,11.4396429323918,22.3174327047984
16151,576.04,1132.0,3.64,157.53,0.6,-999.0,21.34029791794345,29.5492961940028
16152,668.72,1132.0,3.64,36.45,0.4125,-999.0,5.37519049080124,13.1653120871638
16153,1242.0,1132.0,3.64,131.86,0.55,-999.0,16.52524719687845,21.97048623105725
16154,393.26,1132.0,3.64,39.91,0.55,-999.0,3.8164377875034248,13.6587539609957
16155,559.0,1132.0,3.64,156.24,0.7375,-999.0,19.054900706889647,30.22548255277705
16156,366.77,1132.0,3.64,61.64,0.5,-999.0,12.9206226314533,109.8402239234295
16157,257.0,1132.0,3.64,33.75,0.5,-999.0,9.9748064181809,94.18587617492895
16158,396.33,1132.0,3.64,34.09,0.475,-999.0,6.12006611114456,22.74145913282795
16159,378.0,1132.0,3.64,131.16,0.6,-999.0,16.34266828436665,24.135429229380648
16160,370.36,1132.0,3.64,54.35,0.6,-999.0,64.13251031175035,146.3985621966805
16161,273.32,1132.0,3.64,52.52,0.5125,-999.0,8.64811944977053,29.20475179909765
16162,419.23,1132.0,3.64,44.18,0.7,-999.0,12.595907712614899,38.19104081154585
16163,303.0,1132.0,3.64,107.68,0.5375,-999.0,17.4908001081435,31.294930661536704
16164,244.74,1132.0,3.64,71.84,0.65,-999.0,2.6871154946806453,19.076675037772247
16165,680.05,1132.0,3.64,151.91,0.6125,-999.0,18.1825664376969,35.09272739665595
16166,365.0,1132.0,3.64,135.48,0.55,-999.0,14.65470536057995,39.82051398723155
16167,760.0,1132.0,3.64,72.36,0.6625,-999.0,11.10469190602095,17.639813932936903
16168,297.0,1132.0,3.64,155.59,0.7,-999.0,21.228393618563253,40.5852399968352
16169,292.23,1132.0,3.64,44.16,0.65,-999.0,9.94295028690343,26.551973538081498
16170,414.77,1132.0,3.64,72.16,0.575,-999.0,9.281028420654556,18.836336212750602
16171,416.52,1132.0,3.64,85.12,0.575,-999.0,14.9051967816219,29.2453773250623
16172,639.74,1132.0,3.64,59.05,0.5125,-999.0,7.15962936885607,15.842806751555049
16173,471.92,1132.0,3.64,66.8,0.8875,-999.0,11.87149177887415,29.531455083527803
16174,402.06,1132.0,3.64,27.28,0.5875,-999.0,0.834676025870973,7.25904029945354
16175,388.68,1132.0,3.64,102.31,0.375,-999.0,6.51006595088673,16.7573266588257
16176,282.25,1132.0,3.64,52.25,0.3125,-999.0,9.365617263672785,100.09789682464235
16177,529.99,1132.0,3.64,29.16,0.325,-999.0,2.3064413647926,8.532753937410314
16178,372.0,1132.0,3.64,193.7,0.45,-999.0,15.484402216156624,29.96385595057785
16179,360.0,1132.0,3.64,127.22,0.3,-999.0,80.38821049371725,145.589844760002
16180,278.64,1132.0,3.64,61.22,0.3375,-999.0,4.221604412527575,12.22538224444435
16181,355.87,1132.0,3.64,123.02,0.3375,-999.0,14.6193917514687,32.65805378639065
16182,1131.0,1132.0,3.64,123.31,0.4625,-999.0,16.69805511649315,23.73255459651135
16183,854.0,1132.0,3.64,50.43,0.5125,-999.0,9.32167802607341,16.77803040954615
16184,442.0,1132.0,3.64,104.91,0.4125,-999.0,53.584283916856755,123.51445946041495
16185,313.0,1132.0,3.64,87.42,0.425,-999.0,128.836137084433,152.35811520461198
16186,420.96,1132.0,3.64,101.0,0.3,-999.0,95.6832266812625,152.542779413036
16187,827.0,1132.0,3.64,204.47,0.7375,-999.0,27.39361292498525,46.9293572646754
16188,351.22,1132.0,3.64,76.71,0.325,-999.0,11.4903335298655,27.727666776443
16189,377.62,1132.0,3.64,29.08,0.125,-999.0,2.03744954975349,11.632107156643599
16190,260.0,1132.0,3.64,47.03,0.425,-999.0,14.499037742522749,105.6043442378802
16191,541.0,1132.0,3.64,101.01,0.525,-999.0,9.13604480866112,16.31795851712685
16192,750.25,1132.0,3.64,23.86,0.275,-999.0,5.868909005887835,14.93604037456225
16193,440.67,1132.0,3.64,83.79,0.4875,-999.0,16.68727658103695,119.6373852625365
16194,489.62,1132.0,3.64,67.42,0.8625,-999.0,11.5113261244008,21.4309529458728
16195,302.09,1132.0,3.64,88.02,0.35,-999.0,5.138938341796475,21.802386702436202
16196,229.32,1132.0,3.64,46.3,0.425,-999.0,7.255549905938706,22.8836001458217
16197,698.72,1132.0,3.64,150.27,0.6875,-999.0,19.8994876726265,80.4852065326688
16198,586.0,1132.0,3.64,111.21,0.475,-999.0,16.189759237525102,21.6623790969517
16199,383.09,1132.0,3.64,35.82,0.375,-999.0,8.27379134280921,19.6275960544015
16200,277.66,1132.0,3.64,42.5,0.125,-999.0,26.613381592289322,126.417430706537
16201,405.0,1132.0,3.64,88.64,0.45,-999.0,13.06688143422725,25.709512870655352
16202,374.5,1132.0,3.64,148.87,0.45,-999.0,24.5301407115033,85.6301805038228
16203,660.0,1132.0,3.64,90.53,0.3625,-999.0,10.55582993360175,17.908397303006502
16204,342.64,1132.0,3.64,71.18,0.225,-999.0,11.54756956548905,61.137050511145205
16205,383.69,1132.0,3.64,36.13,0.3,-999.0,18.43307958148445,131.81671286014
16206,511.0,1133.0,3.63,61.17,0.875,-999.0,8.935310870680937,13.79888631148995
16207,356.0,1133.0,3.63,184.14,0.4875,-999.0,30.9415947757904,99.17541573992159
16208,619.0,1133.0,3.63,109.81,0.4125,-999.0,15.58311637756145,23.181247453269798
16209,652.2,1133.0,3.63,83.89,0.575,-999.0,10.791721018203571,16.10246975036015
16210,505.0,1133.0,3.63,132.06,0.7625,-999.0,19.1991031817399,28.68678761348005
16211,370.0,1133.0,3.63,167.94,0.35,-999.0,23.515146623802,43.11339831650225
16212,576.04,1133.0,3.63,115.95,0.45,-999.0,16.919779586714803,24.093945551338848
16213,361.0,1133.0,3.63,121.61,0.45,-999.0,20.38142378758625,31.106155758704453
16214,611.0,1133.0,3.63,53.55,0.45,-999.0,9.09878880664077,16.64778812248045
16215,625.0,1133.0,3.63,114.56,0.525,-999.0,14.83407324190665,22.19660862428125
16216,393.26,1133.0,3.63,149.29,0.525,-999.0,23.22408087539165,53.6111892850972
16217,559.0,1133.0,3.63,57.61,0.4875,-999.0,11.215199839801,20.257574969547598
16218,655.67,1133.0,3.63,84.26,0.6875,-999.0,3.8864390125754253,10.701847793525035
16219,365.0,1133.0,3.63,191.78,0.45,-999.0,34.20860738722645,90.31194001390855
16220,1188.0,1133.0,3.63,212.91,0.6125,-999.0,31.31321773700135,73.87363068639095
16221,622.32,1133.0,3.63,107.25,0.425,-999.0,15.8588841071975,24.3410541375174
16222,414.77,1133.0,3.63,155.26,0.575,-999.0,10.068843749420406,46.9903899424733
16223,489.0,1133.0,3.63,36.94,0.3875,-999.0,6.97385780230366,13.671477952053799
16224,763.0,1133.0,3.63,134.77,0.45,-999.0,19.7038092504503,30.912835347401
16225,465.0,1133.0,3.63,90.23,0.5375,-999.0,15.08301802444625,24.693553892009
16226,699.0,1133.0,3.63,130.95,0.5375,-999.0,16.52763884528715,55.89955458646075
16227,786.0,1133.0,3.63,142.59,0.6625,-999.0,19.69837536774045,28.9357424406782
16228,704.1,1133.0,3.63,118.6,0.575,-999.0,17.5524986897003,25.252829305672847
16229,529.99,1133.0,3.63,158.33,0.3875,-999.0,20.227601474228052,32.41629366465405
16230,360.0,1133.0,3.63,148.09,0.45,-999.0,72.62053319560354,115.1869535401305
16231,355.87,1133.0,3.63,150.41,0.525,-999.0,20.973905966251053,53.108348871376904
16232,253.0,1133.0,3.63,143.9,0.575,-999.0,8.00252577507055,20.59182660180545
16233,420.96,1133.0,3.63,106.03,0.35,-999.0,6.550663594138225,22.70851969606485
16234,827.0,1133.0,3.63,37.4,0.45,-999.0,5.932855415865015,12.13619245932505
16235,499.0,1133.0,3.63,141.46,0.575,-999.0,26.68115457924645,98.31776401220495
16236,440.67,1133.0,3.63,138.87,0.5,-999.0,18.26199569785065,61.78389688080515
16237,503.0,1133.0,3.63,146.6,0.475,-999.0,18.30709837853085,45.02588958765295
16238,586.0,1133.0,3.63,196.3,0.4125,-999.0,27.47494567950945,41.965660904494456
16239,191.14,1134.0,3.64,102.54,0.7125,-999.0,39.348385987159105,123.59999942788
16240,760.0,1134.0,3.64,93.76,1.625,-999.0,67.2841991741986,143.0512812400735
16241,511.0,1134.0,3.64,60.26,0.5,-999.0,10.404457255812051,18.078707455860098
16242,356.0,1134.0,3.64,116.74,0.325,-999.0,14.55437956922315,29.3654716834437
16243,341.0,1134.0,3.64,80.95,0.3375,-999.0,10.744195532890565,32.162660113049995
16244,763.0,1134.0,3.64,126.78,0.45,-999.0,18.7859204081346,72.1191114631992
16245,796.0,1134.0,3.64,109.18,0.45,-999.0,13.216477388437099,19.999788317468
16246,524.0,1134.0,3.64,98.76,0.4875,-999.0,67.98169156769615,145.7711743025185
16247,619.0,1134.0,3.64,28.33,0.2875,-999.0,5.42590602619128,10.9906505150923
16248,927.0,1134.0,3.64,172.41,0.5125,-999.0,16.8262472555676,24.4747550831097
16249,292.0,1134.0,3.64,123.61,0.2625,-999.0,18.60944333483025,111.1617122298965
16250,370.0,1134.0,3.64,82.97,0.275,-999.0,11.04764783865325,18.2535990030042
16251,477.0,1134.0,3.64,199.95,0.4375,-999.0,28.82678498463285,94.63515625175415
16252,434.29,1134.0,3.64,187.94,0.45,-999.0,21.92587603079445,36.3032783212188
16253,396.06,1134.0,3.64,80.08,0.45,-999.0,13.735749562894,88.83499916808546
16254,576.04,1134.0,3.64,54.17,0.1375,-999.0,7.101738358634771,13.4576447888814
16255,361.0,1134.0,3.64,38.83,0.2,-999.0,7.52104388188272,12.837704232575799
16256,611.0,1134.0,3.64,32.4,0.2625,-999.0,0.8526518817359816,6.858376000444926
16257,625.0,1134.0,3.64,84.87,0.4,-999.0,10.3972005137861,17.2031527528884
16258,1242.0,1134.0,3.64,218.32,0.5375,-999.0,28.55433935765275,49.99700716472255
16259,805.0,1134.0,3.64,38.6,0.375,-999.0,7.588731454546615,14.244929751684449
16260,238.0,1134.0,3.64,84.01,0.475,-999.0,11.899620875283649,20.850294676249952
16261,393.26,1134.0,3.64,155.64,0.5125,-999.0,25.54725752264995,98.71262966929005
16262,743.0,1134.0,3.64,177.05,0.475,-999.0,27.9544079111911,45.19411260729875
16263,943.0,1134.0,3.64,199.15,0.4875,-999.0,30.309161637151448,76.65532184448345
16264,559.0,1134.0,3.64,47.93,0.375,-999.0,9.649102226679105,15.5495602396892
16265,726.0,1134.0,3.64,181.91,0.7,-999.0,27.65212241897725,45.1148589462766
16266,981.0,1134.0,3.64,178.97,0.425,-999.0,10.136770768370635,14.6077407833076
16267,388.0,1134.0,3.64,127.24,0.425,-999.0,78.9841669081144,145.7721374549485
16268,378.0,1134.0,3.64,246.62,0.45,-999.0,29.864796467514402,42.46396610154975
16269,244.74,1134.0,3.64,124.29,0.5125,-999.0,12.8816734255543,38.522906477895404
16270,365.0,1134.0,3.64,140.11,0.2125,-999.0,25.29035656285695,119.8403449868705
16271,1188.0,1134.0,3.64,127.9,0.425,-999.0,16.2439523405779,26.32221199527455
16272,244.0,1134.0,3.64,68.64,0.2875,-999.0,3.95425780220463,12.196976800397799
16273,622.32,1134.0,3.64,60.51,0.3625,-999.0,7.574206771737069,12.2907826764115
16274,760.0,1134.0,3.64,166.19,0.5875,-999.0,24.170851600557647,57.317068152678004
16275,401.0,1134.0,3.64,258.97,0.3375,-999.0,20.064779198058652,29.11193827876415
16276,352.0,1134.0,3.64,80.71,0.3625,-999.0,13.09312927421455,29.740380731632897
16277,414.77,1134.0,3.64,137.18,0.5125,-999.0,19.23147327490475,33.426988193683044
16278,489.0,1134.0,3.64,71.01,0.7125,-999.0,14.134819932710599,21.437484101880052
16279,388.68,1134.0,3.64,130.79,0.45,-999.0,17.35704775076135,78.6117567459437
16280,417.99,1134.0,3.64,83.74,0.5,-999.0,83.21307483839544,150.36091125862998
16281,763.0,1134.0,3.64,49.32,0.3625,-999.0,8.238158240697675,15.2156392947122
16282,465.0,1134.0,3.64,19.35,0.1375,-999.0,3.4662821890299753,6.87642967139263
16283,699.0,1134.0,3.64,103.85,0.4625,-999.0,14.59942920408165,24.1883847748109
16284,786.0,1134.0,3.64,56.75,0.325,-999.0,7.5326158620174954,13.8503844253792
16285,408.2,1134.0,3.64,68.39,0.45,-999.0,11.0848689896485,26.9686265966792
16286,462.66,1134.0,3.64,139.21,0.3125,-999.0,18.3682694915601,31.69735347087525
16287,704.1,1134.0,3.64,46.42,0.475,-999.0,7.373068800744515,13.06394270823325
16288,529.99,1134.0,3.64,166.41,0.3375,-999.0,25.631125015342448,52.9217370008335
16289,360.0,1134.0,3.64,100.26,0.4,-999.0,33.4629468605933,136.19016782551398
16290,355.87,1134.0,3.64,104.68,0.3375,-999.0,14.25270142439625,24.5631136160564
16291,309.0,1134.0,3.64,101.86,0.3875,-999.0,18.33387758632915,66.2130167902021
16292,253.0,1134.0,3.64,68.27,0.2875,-999.0,10.833171755261901,18.781530587706797
16293,1131.0,1134.0,3.64,191.92,0.45,-999.0,25.2509596900915,62.2417503916475
16294,393.0,1134.0,3.64,121.57,0.325,-999.0,93.04512901401321,147.438950234536
16295,420.96,1134.0,3.64,94.62,0.2875,-999.0,13.582029016183,24.19824866559575
16296,439.0,1134.0,3.64,62.52,0.275,-999.0,2.507195200206445,10.064877442692495
16297,827.0,1134.0,3.64,57.88,0.425,-999.0,10.12228476968235,15.754707842149852
16298,333.15,1134.0,3.64,99.64,1.0125,-999.0,19.351559905541002,33.13557305641655
16299,331.92,1134.0,3.64,98.01,1.25,-999.0,18.74104548773175,30.323929928916698
16300,499.0,1134.0,3.64,67.98,0.375,-999.0,10.74646471991,17.822793625246952
16301,750.25,1134.0,3.64,200.95,0.5125,-999.0,30.1640549020341,46.663860229250545
16302,440.67,1134.0,3.64,119.58,0.375,-999.0,21.195209344628097,102.8869172711795
16303,302.09,1134.0,3.64,108.75,0.3375,-999.0,14.085307174374499,21.173594901894752
16304,698.72,1134.0,3.64,103.9,0.475,-999.0,14.658218784791899,28.90834154498645
16305,503.0,1134.0,3.64,90.75,0.45,-999.0,13.9095544208433,34.15011852937275
16306,586.0,1134.0,3.64,156.08,0.425,-999.0,19.3967673375344,27.8310564774686
16307,1100.0,1134.0,3.64,60.22,0.275,-999.0,7.450422357416545,13.62969576427755
16308,405.0,1134.0,3.64,190.32,0.5625,-999.0,48.14695655957445,114.6753894255135
16309,374.5,1134.0,3.64,158.74,0.725,-999.0,60.8584895818,140.23199755895348
16310,242.0,1134.0,3.64,105.25,0.4625,-999.0,13.744768638490001,29.58598132325165
16311,342.64,1134.0,3.64,143.41,0.45,-999.0,26.167386731345502,105.9652332691825
16312,373.46,1135.0,3.74,50.04,1.1375,-999.0,12.826440590967895,118.450290572515
16313,347.0,1135.0,3.74,87.91,0.3625,-999.0,12.60500133208615,35.3656938604652
16314,348.0,1135.0,3.74,48.98,0.35,-999.0,8.272249774197604,15.3752921299719
16315,356.0,1135.0,3.74,222.4,0.475,-999.0,30.613125931136402,39.3460256883239
16316,500.0,1135.0,3.74,160.02,0.6625,-999.0,21.6099058678494,27.654422337281552
16317,461.0,1135.0,3.74,63.67,0.4125,-999.0,9.782672912237246,13.857316226341599
16318,652.2,1135.0,3.74,248.65,1.05,-999.0,35.700385590618055,54.62832684008945
16319,310.0,1135.0,3.74,74.73,0.3625,-999.0,10.860666850847664,17.07089066895575
16320,715.0,1135.0,3.74,230.13,0.9125,-999.0,29.33560276590755,40.472912964037
16321,927.0,1135.0,3.74,125.07,0.425,-999.0,14.88057658736275,19.6910260457207
16322,505.0,1135.0,3.74,177.65,0.65,-999.0,24.3344219908613,37.1451957722033
16323,580.0,1135.0,3.74,206.3,1.375,-999.0,22.79012033900845,31.6284721515841
16324,434.29,1135.0,3.74,106.06,0.2625,-999.0,15.3523629489747,23.44316966872035
16325,576.04,1135.0,3.74,244.67,0.8375,-999.0,33.60778735132285,39.2374803913237
16326,668.72,1135.0,3.74,109.34,0.3125,-999.0,16.8013111719465,86.0593915299658
16327,361.0,1135.0,3.74,279.22,0.475,-999.0,34.727286970502206,46.029771594299945
16328,1242.0,1135.0,3.74,114.03,0.375,-999.0,15.833155519923551,19.4859081864479
16329,489.0,1135.0,3.74,68.85,0.3875,-999.0,13.8399074028292,22.3656340112479
16330,393.26,1135.0,3.74,153.15,0.425,-999.0,20.573613987852653,31.4670185192194
16331,559.0,1135.0,3.74,264.34,1.175,-999.0,42.81354721159615,119.549017870929
16332,644.0,1135.0,3.74,114.74,0.975,-999.0,13.5094374828546,21.347211535563048
16333,257.0,1135.0,3.74,137.02,0.5375,-999.0,23.578185930385253,126.28641338013
16334,259.0,1135.0,3.74,95.06,0.775,-999.0,16.4725843633673,25.60413312708975
16335,378.0,1135.0,3.74,83.76,0.6875,-999.0,12.60402694520305,18.260672024970347
16336,370.36,1135.0,3.74,91.47,0.2875,-999.0,31.21314242207145,134.23694054157
16337,419.23,1135.0,3.74,83.46,0.825,-999.0,15.15467355637365,60.43380424107515
16338,303.0,1135.0,3.74,34.42,0.3625,-999.0,6.341367975083164,11.443070041854451
16339,680.05,1135.0,3.74,141.45,0.4875,-999.0,20.607391385780147,29.41923835737415
16340,365.0,1135.0,3.74,179.83,0.4,-999.0,26.573590314670753,38.9572218779942
16341,335.43,1135.0,3.74,180.29,1.075,-999.0,50.2206540596776,127.91997767226849
16342,355.87,1135.0,3.74,69.87,0.425,-999.0,15.089312172817,27.333777464880498
16343,474.0,1135.0,3.74,9.51,0.325,-999.0,2.70791961393655,4.05363774001588
16344,522.0,1135.0,3.74,51.78,0.325,-999.0,11.39958562564175,16.19830758154225
16345,622.32,1135.0,3.74,233.78,2.0,-999.0,69.52182025344774,98.187559727648
16346,297.0,1135.0,3.74,91.84,0.4375,-999.0,14.507014297243199,23.6449244207964
16347,414.77,1135.0,3.74,157.02,0.4625,-999.0,23.76790059631505,86.5849219353597
16348,416.52,1135.0,3.74,53.87,0.3625,-999.0,4.047449441494244,6.065592721979435
16349,471.92,1135.0,3.74,75.18,0.4875,-999.0,13.6155120873592,27.91507695852355
16350,388.68,1135.0,3.74,167.72,0.4125,-999.0,20.2644175172804,26.3822606494945
16351,384.0,1135.0,3.74,133.49,1.175,-999.0,17.93070263880145,24.341749881969747
16352,527.95,1135.0,3.74,169.33,0.3125,-999.0,24.664351896336953,35.4961286855954
16353,462.66,1135.0,3.74,156.02,0.2875,-999.0,18.68432684684865,25.727097945298
16354,394.66,1135.0,3.74,84.43,0.4125,-999.0,21.7716411839,128.90548696864948
16355,282.0,1135.0,3.74,162.2,0.7125,-999.0,26.53364269063855,109.86861152270652
16356,282.25,1135.0,3.74,93.8,0.375,-999.0,15.78339452602595,73.79706232858605
16357,371.97,1135.0,3.74,142.07,0.55,-999.0,84.85535553758541,145.5817815735025
16358,529.99,1135.0,3.74,144.68,0.4,-999.0,18.8933146641203,22.21087395102885
16359,278.64,1135.0,3.74,138.38,0.4875,-999.0,21.44771893072565,88.90935466574521
16360,355.87,1135.0,3.74,195.77,0.5375,-999.0,32.494288662014704,113.3784205526508
16361,1131.0,1135.0,3.74,130.74,0.45,-999.0,17.1287410059882,20.95994216097335
